CHROM	GeneStart	GeneEnd	TargetID	GeneName	Pvalue
7	99564342	99573780	ENSG00000160862	AZGP1	0.186099295627339
7	99613203	99639312	ENSG00000106261	ZKSCAN1	0.327636116338974
7	99647389	99662661	ENSG00000166529	ZSCAN21	0.0630592249241781
7	99661655	99680171	ENSG00000166526	ZNF3	0.516841061818874
7	99686576	99689823	ENSG00000168090	COPS6	0.126393036661485
7	99690350	99699563	ENSG00000166508	MCM7	0.050605294911191
7	99699171	99707968	ENSG00000221838	AP4M1	0.104676141992777
7	99704692	99717464	ENSG00000106290	TAF6	0.0510446548285821
7	99712836	99724762	ENSG00000242798	RP11-506M12.1	0.38455798317785
7	99717235	99723134	ENSG00000166997	CNPY4	0.126073885429828
7	99724316	99726118	ENSG00000214309	MBLAC1	0.289018389490387
7	99746529	99753567	ENSG00000188186	C7orf59	0.140107125259125
7	99752042	99756338	ENSG00000146826	C7orf43	0.114337353410354
7	99756866	99766373	ENSG00000197093	GAL3ST4	0.0367472073176254
7	99767228	99774995	ENSG00000213420	GPC2	0.0137389637020926
7	99775185	99819111	ENSG00000066923	STAG3	0.00868600231815131
7	99798275	99869837	ENSG00000239521	GATS	0.0243736348758332
7	99905324	99919819	ENSG00000214300	SPDYE3	0.155831102264467
7	99918614	99939531	ENSG00000078319	PMS2P1	0.145619414406922
7	99933701	99965454	ENSG00000121716	PILRB	0.622044917429425
7	99933747	99938951	ENSG00000242294	CTB-161A2.3	0.301012803160737
7	99965152	99997719	ENSG00000085514	PILRA	0.351033815398649
7	99998448	100026615	ENSG00000078487	ZCWPW1	0.378697284179542
7	100026412	100031741	ENSG00000146834	MEPCE	0.386074135626729
7	100032904	100034188	ENSG00000160813	PPP1R35	0.223174990285176
7	100060981	100076902	ENSG00000166925	TSC22D4	0.0538791117657293
7	100081549	100092422	ENSG00000166924	NYAP1	0.286100630737045
7	100136833	100165842	ENSG00000106351	AGFG2	0.510675757685776
7	100169854	100183776	ENSG00000077454	LRCH4	0.372249068221981
7	100199799	100205798	ENSG00000106333	PCOLCE	0.216950487739006
7	100209724	100213007	ENSG00000106330	MOSPD3	0.16210880706448
7	100218038	100240402	ENSG00000106327	TFR2	0.250766142128726
7	100240719	100254084	ENSG00000077080	ACTL6B	0.35305960470434
7	100271153	100276797	ENSG00000172354	GNB2	0.135001126338676
7	100277129	100287071	ENSG00000146830	GIGYF1	0.861780456609307
7	100303675	100305118	ENSG00000172336	POP7	0.323406797490412
7	100400186	100425121	ENSG00000196411	EPHB4	0.463892438276412
7	100424441	100464631	ENSG00000146828	SLC12A9	0.499140815156904
7	100464759	100471076	ENSG00000087077	TRIP6	0.0749455394208005
7	100472732	100486285	ENSG00000087087	SRRT	0.343341430772706
7	100487614	100494594	ENSG00000087085	ACHE	0.749258672278569
7	100547186	100611118	ENSG00000169894	MUC3A	0.749881993232515
7	100612903	100662230	ENSG00000205277	MUC12	0.474366756918932
7	100728719	100735017	ENSG00000169871	TRIM56	0.589261437503969
7	100770369	100782547	ENSG00000106366	SERPINE1	0.851381882335612
7	100797677	100804877	ENSG00000106367	AP1S1	0.743933675296223
7	100805789	100808874	ENSG00000128564	VGF	0.495118485002822
7	100813773	100823557	ENSG00000167011	NAT16	0.533811048848978
7	100849257	100861701	ENSG00000106397	PLOD3	0.7372782513145
7	100860948	100867471	ENSG00000106400	ZNHIT1	0.408662414755403
7	100875372	100882101	ENSG00000106404	CLDN15	0.85648502621864
7	100882738	100895597	ENSG00000214253	FIS1	0.653781091418643
7	100951626	100954266	ENSG00000232445	RP11-132A1.4	0.694061531822298
7	100956974	100965104	ENSG00000128581	RABL5	0.756228853147358
7	101006100	101202304	ENSG00000160963	EMID2	0.661528857626965
7	101206058	101212286	ENSG00000233123	RP5-1059M17.1	0.787880681115702
7	101459218	101927250	ENSG00000257923	CUX1	0.512420479053511
7	101928404	101962178	ENSG00000160999	SH2B2	0.437340277355846
7	102004318	102067123	ENSG00000128563	PRKRIP1	0.519415057970566
7	102073552	102097268	ENSG00000160991	ORAI2	0.723900359462234
7	102096684	102105323	ENSG00000160993	ALKBH4	0.717078302529212
7	102105375	102113615	ENSG00000161036	LRWD1	0.853679787743925
7	102113564	102119354	ENSG00000005075	POLR2J	0.649462534639842
7	102178364	102232891	ENSG00000168255	POLR2J3	0.419207235390799
7	102178365	102312182	ENSG00000228049	POLR2J2	0.615572362540437
7	102191678	102202755	ENSG00000205238	SPDYE2	0.651931032693032
7	102220092	102283316	ENSG00000105808	RASA4	0.493538362721554
7	102389417	102467706	ENSG00000222011	FAM185A	0.413649499063453
7	102715327	102740205	ENSG00000170632	ARMC10	0.951788914889508
7	102740222	102790007	ENSG00000161048	NAPEPLD	0.885221382604889
7	102781795	102782386	ENSG00000224415	RPL19P12	0.493626158407823
7	102815579	102920857	ENSG00000170629	DPY19L2P2	0.83477649155779
7	102937868	102969958	ENSG00000105819	PMPCB	0.62745976898068
7	102952920	102985320	ENSG00000105821	DNAJC2	0.822812307323586
7	102984700	103009842	ENSG00000161057	PSMC2	0.544780107420323
7	103112230	103629963	ENSG00000189056	RELN	0.873368596319763
7	103766787	103848495	ENSG00000164815	ORC5	0.761976560993895
7	103969103	104549001	ENSG00000187416	LHFPL3	0.703857455031666
7	104590761	104653491	ENSG00000228393	RP11-325F22.3	0.853643912603079
7	104653871	104654768	ENSG00000239569	RP11-325F22.4	0.478721628398023
7	104654625	104754808	ENSG00000005483	MLL5	0.323666232369413
7	104751150	105039755	ENSG00000135250	SRPK2	0.755912502025461
7	105080107	105162714	ENSG00000091127	PUS7	0.911948730486008
7	105172531	105208124	ENSG00000135249	RINT1	0.645421883539252
7	105245513	105517050	ENSG00000146776	ATXN7L1	0.965073651475277
7	105517241	105676877	ENSG00000128536	CDHR3	0.995892804185246
7	105730948	105753022	ENSG00000008282	SYPL1	0.992391445838294
7	105888730	105926772	ENSG00000105835	NAMPT	0.505537325809523
7	106297210	106301442	ENSG00000253276	CCDC71L	0.997263873804679
7	106685093	106802256	ENSG00000005249	PRKAR2B	0.961624275895072
7	106717670	106774178	ENSG00000243193	CTA-360L10.1	0.998581131922615
7	106809405	106842974	ENSG00000105856	HBP1	0.892620336686726
7	106842188	107204959	ENSG00000164597	COG5	0.999888525160158
7	107110462	107116098	ENSG00000172209	GPR22	0.970371351113489
7	107203928	107218906	ENSG00000105865	DUS4L	0.99649115191306
7	107220421	107269615	ENSG00000075790	BCAP29	0.986865888347058
7	107297074	107302596	ENSG00000233705	AC078937.4	0.995009897506307
7	107301079	107358254	ENSG00000091137	SLC26A4	0.962846029686679
7	107384141	107401142	ENSG00000105879	CBLL1	0.983270010475151
7	107531414	107572175	ENSG00000091140	DLD	0.989029118591616
7	107564243	107643700	ENSG00000091136	LAMB1	0.978680772527145
7	107788081	108097161	ENSG00000091129	NRCAM	0.942233838383162
7	108110865	108210110	ENSG00000135241	PNPLA8	0.980864210667155
7	108194986	108210194	ENSG00000177683	THAP5	0.647528544380356
7	108210011	108215294	ENSG00000128590	DNAJB9	0.976871167085123
7	110303109	111202573	ENSG00000184903	IMMP2L	0.559176928656331
7	110731061	110765507	ENSG00000173114	LRRN3	0.738026040779608
7	111366167	111846466	ENSG00000128512	DOCK4	0.185349227941364
7	111846642	111983151	ENSG00000198839	ZNF277	0.288826508492585
7	112063022	112121072	ENSG00000006652	IFRD1	0.930071190757829
7	112120907	112130942	ENSG00000181016	C7orf53	0.95572696065165
7	112405786	112430647	ENSG00000146802	TMEM168	0.829153596665387
7	112459201	112579971	ENSG00000164603	C7orf60	0.905238741369507
7	112720467	112727833	ENSG00000164604	GPR85	0.616747535659423
7	112756772	112758668	ENSG00000214194	AC073346.2	0.835337389830678
7	113726381	114333827	ENSG00000128573	FOXP2	0.593142340636606
7	114562208	114659256	ENSG00000135272	MDFIC	0.423650042387168
7	115850546	115898837	ENSG00000135269	TES	0.99482484396527
7	115927433	116148595	ENSG00000105971	CAV2	0.973310580470897
7	116164838	116201233	ENSG00000105974	CAV1	0.954963733559057
7	116312247	116438440	ENSG00000105976	MET	0.967449435438086
7	116451123	116559315	ENSG00000198898	CAPZA2	0.83276420215152
7	116593291	116870157	ENSG00000004866	ST7	0.955719668402569
7	117105837	117308719	ENSG00000001626	CFTR	0.999820160926658
7	117350704	117514193	ENSG00000077063	CTTNBP2	0.972294009607988
7	117824085	117832878	ENSG00000128534	NAA38	0.988972120954289
7	119913721	120390385	ENSG00000184408	KCND2	0.522822346242521
7	120427375	120498456	ENSG00000106025	TSPAN12	0.570365511021047
7	120590802	120617270	ENSG00000071243	ING3	0.803628119614086
7	120988904	121036418	ENSG00000196937	FAM3C	0.756414091704669
7	121513142	121702090	ENSG00000106278	PTPRZ1	0.0644396921371595
7	121715700	121784334	ENSG00000008311	AASS	0.469642181602436
7	121958480	122526813	ENSG00000081803	CADPS2	0.623289836394113
7	121968522	122019000	ENSG00000240499	RP11-560I19.6	0.113908200600628
7	123177050	123198309	ENSG00000128609	NDUFA5	0.988039341585519
7	123321988	123389121	ENSG00000106299	WASL	0.962674497660243
7	123670972	123673523	ENSG00000234224	TMEM229A	0.979586581520291
7	123672258	124035172	ENSG00000242593	RP5-921G16.1	0.987500875734581
7	124386050	124405681	ENSG00000170775	GPR37	0.700036977938657
7	124462439	124570037	ENSG00000128513	POT1	0.80012067855365
7	126078651	126893348	ENSG00000179603	GRM8	0.575541155103197
7	126986843	127071978	ENSG00000048405	ZNF800	0.219586830874299
7	127220671	127233665	ENSG00000179562	GCC1	0.991831269308389
7	127228398	127231759	ENSG00000004059	ARF5	0.944461937112842
7	127292233	127732661	ENSG00000197157	SND1	0.972098175274037
7	127667123	127672160	ENSG00000128594	LRRC4	0.952802462210498
7	127950436	127983962	ENSG00000106344	RBM28	0.423238132027185
7	127990378	128001739	ENSG00000224940	PRRT4	0.986627551612011
7	128032330	128050306	ENSG00000106348	IMPDH1	0.981730353123512
7	128095893	128146656	ENSG00000165055	METTL2B	0.930093682104591
7	128095902	128098472	ENSG00000135245	HILPDA	0.983901885935696
7	128291238	128292388	ENSG00000243302	RP11-274B21.2	0.975284937619709
7	128292894	128293719	ENSG00000230715	RP11-274B21.4	0.898195250453511
7	128294022	128294776	ENSG00000243679	RP11-274B21.3	0.945849658582316
7	128312341	128326929	ENSG00000205085	FAM71F2	0.998632198170745
7	128379345	128411861	ENSG00000128595	CALU	0.993410758664698
7	128430810	128462186	ENSG00000128596	CCDC136	0.985403874096548
7	128470430	128499328	ENSG00000128591	FLNC	0.996031806905849
7	128502879	128505898	ENSG00000128524	ATP6V1F	0.996758343314954
7	128577665	128590089	ENSG00000128604	IRF5	0.29082076183538
7	128594947	128695198	ENSG00000064419	TNPO3	0.392029812020195
7	128784711	128808671	ENSG00000158457	TSPAN33	0.996683609555347
7	128828712	128853386	ENSG00000128602	SMO	0.99018982453372
7	128864863	129070052	ENSG00000158467	AHCYL2	0.988647677894812
7	129074273	129128240	ENSG00000128578	FAM40B	0.99778073928971
7	129142319	129152759	ENSG00000240204	RP11-305M3.3	0.956252487973108
7	129251554	129396922	ENSG00000106459	NRF1	0.99393844820943
7	129470571	129592789	ENSG00000186591	UBE2H	0.887184917403517
7	129658125	129691291	ENSG00000091732	ZC3HC1	0.977303629596136
7	129710349	129773596	ENSG00000128607	KLHDC10	0.999982126295996
7	129804554	129847610	ENSG00000146842	TMEM209	0.999996084388261
7	130036374	130082274	ENSG00000106477	CEP41	0.99993282390305
7	130126045	130146133	ENSG00000106484	MEST	0.980205898180492
7	130146088	130353598	ENSG00000158623	COPG2	0.999796580645715
7	130538478	130613408	ENSG00000233559	AC016831.7	0.982668202682127
7	130565750	130598069	ENSG00000226380	AC058791.1	0.99988938660165
7	130626518	130794935	ENSG00000231721	AC058791.2	0.999116469373293
7	130794854	131181395	ENSG00000128585	MKLN1	0.0491489096703127
7	130994502	131012981	ENSG00000236753	AC018642.1	0.502049552408009
7	131185020	131242976	ENSG00000128567	PODXL	0.890083227277112
7	131808090	132333447	ENSG00000221866	PLXNA4	0.987174706846117
7	132469628	132766848	ENSG00000106554	CHCHD3	0.365510095798634
7	132937828	133751342	ENSG00000131558	EXOC4	0.158943949834687
7	133974083	134001803	ENSG00000205060	SLC35B4	0.656019336839464
7	134127126	134144036	ENSG00000085662	AKR1B1	0.28455907489476
7	134331559	134364565	ENSG00000172331	BPGM	0.843432134114665
7	134429002	134655479	ENSG00000122786	CALD1	0.70209581677777
7	134671258	134832715	ENSG00000146856	AGBL3	0.321408755205945
7	134777114	134855547	ENSG00000122783	C7orf49	0.495825417485117
7	134832823	134850650	ENSG00000146859	TMEM140	0.635040706698241
7	134868589	134896316	ENSG00000105875	WDR91	0.317649142373245
7	135046546	135194875	ENSG00000080802	CNOT4	0.851949959290222
7	135242666	135333505	ENSG00000155561	NUP205	0.825917610847862
7	135347243	135378166	ENSG00000243317	C7orf73	0.766511540734469
7	135365984	135412952	ENSG00000164707	SLC13A4	0.812231269486739
7	135611508	135662101	ENSG00000105887	MTPN	0.944374622063585
7	136553415	136705002	ENSG00000181072	CHRM2	0.873450916265792
7	136912087	137028611	ENSG00000105894	PTN	0.351433455995768
7	137073562	137531838	ENSG00000157680	DGKI	0.541758164365088
7	137559724	137686813	ENSG00000182158	CREB3L2	0.495594671099318
7	138144952	138274738	ENSG00000122779	TRIM24	0.412173529180411
7	138516125	138666064	ENSG00000122778	KIAA1549	0.974853229022646
7	138728265	138794465	ENSG00000105939	ZC3HAV1	0.667700391824215
7	138818489	138876732	ENSG00000105948	TTC26	0.98725250389751
7	138915101	138992981	ENSG00000157741	UBN2	0.998063918685301
7	139025104	139108198	ENSG00000146963	LUC7L2	0.988483798543384
7	139208601	139229730	ENSG00000236279	CLEC2L	0.969124662037714
7	139246315	139477577	ENSG00000064393	HIPK2	0.993573641039896
7	139476849	139720125	ENSG00000059377	TBXAS1	0.989226868713957
7	139723543	139763521	ENSG00000059378	PARP12	0.643807515882429
7	139784545	139876835	ENSG00000006459	JHDM1D	0.925239236193789
7	139877060	139879440	ENSG00000260231	RP4-659J6.2	0.999687766507707
7	139993492	140104233	ENSG00000157800	SLC37A3	0.984890556235984
7	140152839	140179369	ENSG00000133606	MKRN1	0.988078635716123
7	140218219	140373793	ENSG00000146966	DENND2A	0.999849175807532
7	140372952	140396061	ENSG00000133597	ADCK2	0.93602749337488
7	140390576	140422590	ENSG00000090266	NDUFB2	0.957261719512084
7	140424942	140624564	ENSG00000157764	BRAF	0.902833814015964
7	140702195	140715028	ENSG00000090263	MRPS33	0.997719209507005
7	140774031	141180180	ENSG00000261115	RP11-744I24.1	0.695797745864646
7	141250988	141355044	ENSG00000006530	AGK	0.90254580358279
7	141356527	141401953	ENSG00000257093	KIAA1147	0.920112548876327
7	141438120	141487722	ENSG00000106028	SSBP1	0.840735947048829
7	141478241	141479235	ENSG00000127364	TAS2R4	0.188291766225718
7	142498724	142500432	ENSG00000211772	TRBC2	0.472582455245966
7	142552791	142568847	ENSG00000106123	EPHB6	0.36458942441813
7	142568955	142583507	ENSG00000165125	TRPV6	0.152347632487799
7	142638200	142659768	ENSG00000197993	KEL	0.000548519191541863
7	142941185	142967947	ENSG00000197448	GSTK1	0.234958289378445
7	142985307	143004789	ENSG00000106144	CASP2	0.00840611427234728
7	143050492	143059863	ENSG00000159784	FAM131B	0.0115149775353766
7	143076784	143077588	ENSG00000232533	AC093673.5	0.248831394434405
7	143078172	143088204	ENSG00000159840	ZYX	0.131885672199097
7	143318042	143427502	ENSG00000170379	FAM115C	0.170426058411427
7	143548467	143599291	ENSG00000198420	FAM115A	0.295326918350867
7	144149033	144533488	ENSG00000196511	TPK1	0.961096974317875
7	145813452	148118090	ENSG00000174469	CNTNAP2	0.806020244067465
7	148395005	148498201	ENSG00000055130	CUL1	0.995637121779125
7	148504474	148581413	ENSG00000106462	EZH2	0.735330114813017
7	148700153	148725733	ENSG00000155660	PDIA4	0.124140081046241
7	148766734	148787874	ENSG00000197362	ZNF786	0.1449552611812
7	148799875	148823438	ENSG00000204947	ZNF425	0.173145567219263
7	148823507	148880116	ENSG00000197024	ZNF398	0.926210115263173
7	148892553	148923339	ENSG00000170265	ZNF282	0.887150107462076
7	148936741	148952700	ENSG00000170260	ZNF212	0.542048966137097
7	148959261	148994393	ENSG00000204946	ZNF783	0.193035887863917
7	148982371	148994403	ENSG00000244560	RP4-800G7.2	0.958169863058747
7	149128453	149158214	ENSG00000196453	ZNF777	0.812037821508939
7	149169884	149194908	ENSG00000181220	ZNF746	0.366847944662397
7	149244244	149321843	ENSG00000133624	ZNF767	0.888923823396571
7	149411871	149431664	ENSG00000133619	KRBA1	0.989764214751015
7	149461270	149470568	ENSG00000181444	ZNF467	0.95028722492734
7	149473130	149531068	ENSG00000197558	SSPO	0.735583368260451
7	149535455	149564568	ENSG00000106479	ZNF862	0.995181642027683
7	149564785	149577699	ENSG00000204934	RP4-751H13.6	0.985188170307223
7	149570056	149577787	ENSG00000171130	ATP6V0E2	0.924539488455395
7	150019727	150035239	ENSG00000127399	LRRC61	0.231959921093829
7	150035407	150038763	ENSG00000106538	RARRES2	0.637748773925622
7	150065277	150071133	ENSG00000214022	REPIN1	0.819236479911446
7	150065878	150109558	ENSG00000196456	ZNF775	0.969105765142561
7	150147717	150176480	ENSG00000171115	GIMAP8	0.995573432585672
7	150211917	150218161	ENSG00000179144	GIMAP7	0.982742707519171
7	150264364	150271041	ENSG00000133574	GIMAP4	0.99995118102513
7	150322462	150329473	ENSG00000133561	GIMAP6	0.999999564497724
7	150382784	150390729	ENSG00000106560	GIMAP2	0.998711613930054
7	150413644	150421372	ENSG00000213203	GIMAP1	0.999233450188136
7	150488372	150498450	ENSG00000106565	TMEM176B	0.999588476451922
7	150497490	150502208	ENSG00000002933	TMEM176A	0.9853398902034
7	150642048	150675403	ENSG00000055118	KCNH2	0.999999967755377
7	150688082	150711676	ENSG00000164867	NOS3	0.999428741948532
7	150709301	150721586	ENSG00000181652	ATG9B	0.997194370497579
7	150725509	150744869	ENSG00000197150	ABCB8	0.996793039655322
7	150745378	150749843	ENSG00000213199	ASIC3	0.967987713017274
7	150750898	150755617	ENSG00000164885	CDK5	0.999992844009605
7	150754296	150773614	ENSG00000164889	SLC4A2	0.999973269937051
7	150773678	150777953	ENSG00000164896	FASTK	0.999285983597542
7	150778166	150780633	ENSG00000164897	TMUB1	0.995330254507566
7	150782917	150841523	ENSG00000133612	AGAP3	0.999776924263043
7	150904922	150924316	ENSG00000033050	ABCF2	0.987392169361391
7	150929574	150935908	ENSG00000033100	CHPF2	0.964095512449509
7	150935849	150974982	ENSG00000082014	SMARCD3	0.978893617534908
7	151038784	151075535	ENSG00000013374	NUB1	0.999262337514066
7	151072994	151107813	ENSG00000187260	WDR86	0.999457649004853
7	151163097	151217206	ENSG00000106615	RHEB	0.999889879770669
8	182136	197342	ENSG00000172748	ZNF596	0.191375024308796
8	356427	421225	ENSG00000147364	FBXO25	0.944165493807441
8	439802	495781	ENSG00000180190	C8orf42	0.723753744708394
8	564743	688106	ENSG00000104714	ERICH1	0.393284382379598
8	1449530	1656642	ENSG00000198010	DLGAP2	0.996128301627744
8	1703943	1734738	ENSG00000182372	CLN8	0.997904148846294
8	1710155	1712668	ENSG00000253982	CTD-2336O2.1	0.618556881343885
8	1772141	1906807	ENSG00000104728	ARHGEF10	0.99691099933994
8	1919562	1924610	ENSG00000253696	RP11-439C15.2	0.803713120018094
8	1920735	1922803	ENSG00000253764	RP11-439C15.4	0.812455870630572
8	1922043	1955102	ENSG00000176595	KBTBD11	0.358647276667062
8	1993154	2113475	ENSG00000036448	MYOM2	0.849884327035497
8	6261071	6264663	ENSG00000246089	RP11-115C21.2	0.997080419729295
8	6264112	6501144	ENSG00000147316	MCPH1	0.997361723288078
8	6357171	6420930	ENSG00000091879	ANGPT2	0.927699754524739
8	6475995	6565730	ENSG00000249898	CTD-2541M15.1	0.995274580266192
8	6565877	6617184	ENSG00000155189	AGPAT5	0.996652511957998
8	7159132	7212876	ENSG00000215374	FAM66B	0.991388696640837
8	8640863	8751155	ENSG00000147324	MFHAS1	0.976799633707637
8	8859656	8974256	ENSG00000104626	ERI1	0.977928911886871
8	8993764	9009084	ENSG00000173281	PPP1R3B	0.975155391982897
8	9413423	9639856	ENSG00000173273	TNKS	0.883522508687498
8	9757573	9762876	ENSG00000253230	RP11-403C10.2	0.747504650068573
8	9911777	10286401	ENSG00000175806	MSRA	0.965092031167256
8	10291181	10295822	ENSG00000261451	RP11-981G7.1	0.83041417004905
8	10332074	10339484	ENSG00000253641	RP11-981G7.2	0.994758389875868
8	10340387	10405095	ENSG00000253649	RP11-981G7.4	0.934152931280694
8	10581277	10697357	ENSG00000171056	SOX7	0.76021015996284
8	10622472	10697394	ENSG00000254093	PINX1	0.671392214203733
8	10753554	11058875	ENSG00000171044	XKR6	0.877720138537769
8	10964719	10967428	ENSG00000255310	AF131215.2	0.941634308115155
8	10980890	10983574	ENSG00000254936	AF131215.3	0.94455424470825
8	11141924	11185646	ENSG00000104643	MTMR9	0.89305577332154
8	11188396	11189717	ENSG00000177710	SLC35G5	0.990720103090558
8	11203256	11205011	ENSG00000255020	AF131216.5	0.985990176110516
8	11278971	11332224	ENSG00000154319	FAM167A	0.731594279342523
8	11627143	11644855	ENSG00000154328	NEIL2	0.531112527245051
8	11653081	11696818	ENSG00000079459	FDFT1	0.983435333047098
8	11700032	11726957	ENSG00000164733	CTSB	0.999773269435607
8	12035971	12052469	ENSG00000186523	FAM86B1	0.999978402953801
8	12051975	12053789	ENSG00000255495	AC145124.2	0.999270277589757
8	12282912	12293915	ENSG00000145002	FAM86B2	0.999651031967604
8	12579402	12613582	ENSG00000154359	LONRF1	0.998679925878719
8	12803150	12889012	ENSG00000250305	KIAA1456	0.995883666114807
8	12940869	13373167	ENSG00000164741	DLC1	0.651636774261333
8	15274723	15624158	ENSG00000104723	TUSC3	0.999849306453078
8	16884746	16980153	ENSG00000155970	EFHA2	0.999671490964095
8	17013537	17082308	ENSG00000104219	ZDHHC2	0.999996278508814
8	17086736	17104387	ENSG00000198791	CNOT7	0.999738357346422
8	17104079	17159936	ENSG00000155975	VPS37A	0.991557012342519
8	17155538	17271037	ENSG00000003987	MTMR7	0.99971477417376
8	17354596	17428082	ENSG00000003989	SLC7A2	0.999796248823656
8	17501303	17658426	ENSG00000129422	MTUS1	0.792385144903769
8	17780348	17887453	ENSG00000078674	PCM1	0.993344106897802
8	17913933	17942494	ENSG00000104763	ASAH1	0.992672011342901
8	18384810	18942240	ENSG00000156011	PSD3	0.975866795270622
8	19171127	19253729	ENSG00000104611	SH2D4A	0.930424632332305
8	19261671	19615540	ENSG00000147408	CSGALNACT1	0.413848814341038
8	19674650	19709594	ENSG00000104613	INTS10	0.972440340205618
8	19759227	19824770	ENSG00000175445	LPL	0.968159374444113
8	20054877	20084330	ENSG00000147416	ATP6V1B2	0.999056827206781
8	20103675	20161474	ENSG00000061337	LZTS1	1
8	20810155	20831388	ENSG00000254092	RP11-369E15.3	0.894794543599317
8	21547914	21669869	ENSG00000168546	GFRA2	0.999949886771885
8	21777179	21864096	ENSG00000130227	XPO7	0.98756245994044
8	21881635	21894408	ENSG00000158806	NPM2	0.999983302593706
8	21899908	21906320	ENSG00000158815	FGF17	0.999998579663655
8	21906505	21940038	ENSG00000158856	EPB49	0.901702212278781
8	21946669	21962232	ENSG00000158863	FAM160B2	0.996873733353781
8	21995532	21999464	ENSG00000168476	REEP4	0.99998730701005
8	22004337	22014597	ENSG00000168481	LGI3	0.999925936170954
8	22014425	22021992	ENSG00000168484	SFTPC	0.99996134825273
8	22022248	22069839	ENSG00000168487	BMP1	0.999360072427226
8	22077221	22089854	ENSG00000168490	PHYHIP	0.999545077330329
8	22102616	22109485	ENSG00000168495	POLR3D	0.999911421408469
8	22224761	22291642	ENSG00000104635	SLC39A14	0.999827480533807
8	22298331	22398652	ENSG00000120910	PPP3CC	0.97352497361996
8	22398357	22402918	ENSG00000251034	RP11-582J16.4	0.999990278721168
8	22402498	22433301	ENSG00000120896	SORBS3	0.995446843000631
8	22435791	22455538	ENSG00000120913	PDLIM2	0.993930150361486
8	22457113	22461663	ENSG00000241852	C8orf58	0.999325957808962
8	22462144	22479027	ENSG00000158941	KIAA1967	0.998723560981235
8	22471420	22474170	ENSG00000253200	RP11-582J16.5	0.99892311568324
8	22477930	22526661	ENSG00000147439	BIN3	0.789540752108809
8	22545171	22550815	ENSG00000179388	EGR3	0.999658341700975
8	22570768	22857513	ENSG00000134020	PEBP4	0.99976996703977
8	22735484	22745535	ENSG00000248738	RP11-87E22.2	0.999916352441455
8	22844929	22877712	ENSG00000008853	RHOBTB2	0.998124725498398
8	22877645	22926692	ENSG00000120889	TNFRSF10B	0.999875365922861
8	22993100	23021543	ENSG00000173530	TNFRSF10D	0.904335891999454
8	23101149	23119512	ENSG00000147457	CHMP7	0.869721823026487
8	23127632	23153792	ENSG00000104679	R3HCC1	0.959283454006307
8	23154701	23282841	ENSG00000134013	LOXL2	0.990712789119642
8	23243295	23315208	ENSG00000197217	ENTPD4	0.993895121865446
8	23386317	23432976	ENSG00000147454	SLC25A37	0.854169125507396
8	23536205	23540440	ENSG00000167034	NKX3-1	0.968574776406562
8	23699427	23712320	ENSG00000159167	STC1	0.907971866794807
8	24151552	24216531	ENSG00000042980	ADAM28	0.837194507474219
8	24770524	24776607	ENSG00000104722	NEFM	0.971742492060939
8	25042237	25275598	ENSG00000147459	DOCK5	0.945367473167075
8	25276775	25282170	ENSG00000147437	GNRH1	0.930090207220394
8	25285365	25315992	ENSG00000104756	KCTD9	0.910586910735169
8	26149006	26230196	ENSG00000221914	PPP2R2A	0.775776663026375
8	26236774	26240469	ENSG00000228451	SDAD1P1	0.504936879233519
8	26240413	26363152	ENSG00000104765	BNIP3L	0.915959153808442
8	26362216	26371608	ENSG00000240694	PNMA2	0.952756702434872
8	26371546	26515694	ENSG00000092964	DPYSL2	0.733554618291605
8	26605666	26724790	ENSG00000120907	ADRA1A	0.344622005773647
8	27092839	27115937	ENSG00000015592	STMN4	0.0465078403051039
8	27142403	27168836	ENSG00000104228	TRIM35	0.0978208838555659
8	27168998	27316903	ENSG00000120899	PTK2B	0.21070630085251
8	27317278	27337400	ENSG00000120903	CHRNA2	0.105909835294903
8	27348295	27403081	ENSG00000120915	EPHX2	0.102723473503384
8	27454433	27472548	ENSG00000120885	CLU	2.00565185648482e-05
8	27491384	27534190	ENSG00000168077	SCARA3	0.266467751533445
8	27590834	27630170	ENSG00000147419	CCDC25	0.324347142835194
8	27947189	28048673	ENSG00000134014	ELP3	0.558073816966735
8	28203101	28260218	ENSG00000186918	ZNF395	0.0565986521225881
8	28205803	28347835	ENSG00000214050	FBXO16	0.00175499419262337
8	28273040	28277572	ENSG00000254370	RP11-181B11.1	0.0850764739816332
8	28351728	28431775	ENSG00000104290	FZD3	0.232712895483731
8	28457985	28613116	ENSG00000012232	EXTL3	0.753760207191824
8	28553717	28558981	ENSG00000246339	CTD-2172A10.1	0.715539212164491
8	28625177	28747759	ENSG00000104299	INTS9	0.902383268574552
8	28747910	28922281	ENSG00000147421	HMBOX1	0.596824353776068
8	28924795	29120641	ENSG00000197892	KIF13B	0.650649861750788
8	29190580	29208185	ENSG00000120875	DUSP4	0.423210241179647
8	29920527	29940723	ENSG00000133872	TMEM66	0.990167354767138
8	29952913	30034724	ENSG00000104660	LEPROTL1	0.978951521752973
8	30013812	30041156	ENSG00000104671	DCTN6	0.982775788245998
8	30241943	30429778	ENSG00000157110	RBPMS	0.485365832228691
8	30435834	30515768	ENSG00000197265	GTF2E2	0.978336502456919
8	30535582	30585443	ENSG00000104687	GSR	0.994554243805864
8	30589763	30624522	ENSG00000104691	UBXN8	0.995542715601755
